design_id,split,family,task_id,seed,policy,verify_enabled,status,solved,accounted_cost_usd,provider_reported_cost_usd,conservative_reserve_usd,elapsed_s,tool_calls,attempts,model_events,provider_retries,tokens_complete,known_tokens,unknown_token_upper_bound,hidden_passed,hidden_total,public_passed,public_total,verification_calls,verification_elapsed_s,caught_supplemental_failures,supplemental_grader_disagreement,supplemental_grader_disagreement_direction,success_after_repair,regressions_introduced,unnecessary_edits
101:binary_protocol-repair-3:static_router:verify-1,validation,binary_protocol,binary_protocol-repair-3,101,static_router,1,completed,1,0.000122,0.000122,0,6.119783,4,1,1,0,1,1531,0,5,5,3,3,1,0.451808,0,0,,0,0,1
101:geospatial-repair-1:static_router:verify-0,validation,geospatial,geospatial-repair-1,101,static_router,0,completed,1,0.000266,0.000266,0,24.866726,4,3,3,0,1,3621,0,5,5,2,2,0,0,0,unknown,,1,0,0
101:geospatial-repair-1:static_router:verify-1,validation,geospatial,geospatial-repair-1,101,static_router,1,completed,1,0.000246,0.00024599999999999996,5.421010862427522e-20,22.299852,5,3,3,0,1,3464,0,5,5,2,2,1,0.503009,0,0,,1,0,0
101:geospatial-repair-2:static_router:verify-0,validation,geospatial,geospatial-repair-2,101,static_router,0,completed,1,0.00026,0.00026000000000000003,0,34.434308,4,3,3,0,1,3558,0,5,5,2,2,0,0,0,unknown,,1,0,0
101:geospatial-repair-2:static_router:verify-1,validation,geospatial,geospatial-repair-2,101,static_router,1,completed,1,0.000262,0.00026199999999999997,5.421010862427522e-20,24.070784,5,3,3,0,1,3597,0,5,5,2,2,1,0.661829,0,0,,1,0,0
101:geospatial-repair-3:static_router:verify-0,validation,geospatial,geospatial-repair-3,101,static_router,0,completed,1,0.000201,0.00020099999999999998,2.710505431213761e-20,17.593955,5,3,3,0,1,3360,0,5,5,2,2,0,0,0,unknown,,1,0,1
101:geospatial-repair-3:static_router:verify-1,validation,geospatial,geospatial-repair-3,101,static_router,1,completed,1,0.000205,0.000205,0,18.610358,6,3,3,0,1,3397,0,5,5,2,2,1,0.502568,0,0,,1,0,1
31:binary_protocol-repair-1:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-1,31,strong_only,0,completed,1,0.000131,0.000131,0,19.791639,3,1,1,0,1,1415,0,5,5,3,3,0,0,0,unknown,,0,0,0
31:binary_protocol-repair-1:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-1,31,strong_only,1,completed,1,0.000121,0.000121,0,16.416303,4,1,1,0,1,1360,0,5,5,3,3,1,0.502818,0,0,,0,0,0
31:binary_protocol-repair-2:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-2,31,strong_only,0,completed,1,0.000144,0.000144,0,23.707041,3,1,1,0,1,1496,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-2:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-2,31,strong_only,1,completed,1,0.000145,0.000145,0,20.253236,4,1,1,0,1,1501,0,5,5,3,3,1,0.503503,0,0,,0,0,1
31:binary_protocol-repair-3:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-3,31,strong_only,0,completed,1,7.4e-05,7.4e-05,0,12.213595,3,1,1,0,1,1077,0,5,5,3,3,0,0,0,unknown,,0,0,0
31:binary_protocol-repair-3:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-3,31,strong_only,1,completed,1,0.000116,0.000116,0,14.598555,4,1,1,0,1,1325,0,5,5,3,3,1,0.453885,0,0,,0,0,1
31:geospatial-repair-1:strong_only:verify-0,validation,geospatial,geospatial-repair-1,31,strong_only,0,completed,1,0.000121,0.000121,0,14.483034,3,1,1,0,1,1309,0,5,5,2,2,0,0,0,unknown,,0,0,1
31:geospatial-repair-1:strong_only:verify-1,validation,geospatial,geospatial-repair-1,31,strong_only,1,completed,1,0.000134,0.000134,0,17.293022,4,1,1,0,1,1390,0,5,5,2,2,1,0.454815,0,0,,0,0,1
31:geospatial-repair-2:strong_only:verify-0,validation,geospatial,geospatial-repair-2,31,strong_only,0,completed,1,0.000199,0.000199,0,30.513947,4,2,2,0,1,2570,0,5,5,2,2,0,0,0,unknown,,1,0,0
31:geospatial-repair-2:strong_only:verify-1,validation,geospatial,geospatial-repair-2,31,strong_only,1,completed,1,0.00015,0.00015,0,19.316483,4,1,1,0,1,1487,0,5,5,2,2,1,0.557265,0,0,,0,0,1
31:geospatial-repair-3:strong_only:verify-0,validation,geospatial,geospatial-repair-3,31,strong_only,0,completed,1,0.001471,0.000257,0.001214,64.361081,5,4,4,1,0,3662,7890,5,5,2,2,0,0,0,unknown,,1,0,1
31:geospatial-repair-3:strong_only:verify-1,validation,geospatial,geospatial-repair-3,31,strong_only,1,completed,1,0.000264,0.000264,0,22.108106,6,3,3,0,1,3679,0,5,5,2,2,1,0.503048,0,0,,1,0,1
47:binary_protocol-repair-1:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-1,47,strong_only,0,completed,1,0.000124,0.000124,0,10.74054,3,1,1,0,1,1377,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:binary_protocol-repair-1:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-1,47,strong_only,1,completed,1,0.000114,0.000114,0,15.213548,4,1,1,0,1,1317,0,5,5,3,3,1,0.92034,0,0,,0,0,0
47:binary_protocol-repair-2:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-2,47,strong_only,0,completed,1,0.00013,0.00013,0,13.266505,3,1,1,0,1,1412,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-2:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-2,47,strong_only,1,completed,1,0.000128,0.000128,0,13.266182,4,1,1,0,1,1403,0,5,5,3,3,1,0.553592,0,0,,0,0,1
47:binary_protocol-repair-3:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-3,47,strong_only,0,completed,1,9.2e-05,9.2e-05,0,9.705204,3,1,1,0,1,1184,0,5,5,3,3,0,0,0,unknown,,0,0,0
47:binary_protocol-repair-3:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-3,47,strong_only,1,completed,1,0.000114,0.000114,0,15.686521,4,1,1,0,1,1315,0,5,5,3,3,1,0.455281,0,0,,0,0,1
47:geospatial-repair-1:strong_only:verify-0,validation,geospatial,geospatial-repair-1,47,strong_only,0,completed,1,0.000133,0.000133,0,12.453026,3,1,1,0,1,1384,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:geospatial-repair-1:strong_only:verify-1,validation,geospatial,geospatial-repair-1,47,strong_only,1,completed,1,0.000198,0.000198,0,17.417831,5,2,2,0,1,2530,0,5,5,2,2,1,0.502653,0,0,,1,0,0
47:geospatial-repair-2:strong_only:verify-0,validation,geospatial,geospatial-repair-2,47,strong_only,0,completed,1,0.000194,0.000194,0,34.739586,4,2,2,0,1,2508,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-2:strong_only:verify-1,validation,geospatial,geospatial-repair-2,47,strong_only,1,completed,1,8.9e-05,8.9e-05,0,12.508229,4,1,1,0,1,1127,0,5,5,2,2,1,0.604772,0,0,,0,0,0
47:geospatial-repair-3:strong_only:verify-0,validation,geospatial,geospatial-repair-3,47,strong_only,0,completed,1,0.000159,0.00015900000000000002,0,18.066494,4,2,2,0,1,2137,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-3:strong_only:verify-1,validation,geospatial,geospatial-repair-3,47,strong_only,1,completed,1,0.000126,0.000126,0,16.459748,5,2,2,0,1,1942,0,5,5,2,2,1,0.505405,0,0,,1,0,0
73:binary_protocol-repair-1:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-1,73,strong_only,0,completed,1,0.000115,0.000115,0,11.695412,3,1,1,0,1,1326,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:binary_protocol-repair-1:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-1,73,strong_only,1,completed,1,0.000121,0.000121,0,11.578497,4,1,1,0,1,1358,0,5,5,3,3,1,0.452319,0,0,,0,0,0
73:binary_protocol-repair-2:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-2,73,strong_only,0,completed,1,0.000135,0.000135,0,11.473485,3,1,1,0,1,1441,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-2:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-2,73,strong_only,1,completed,1,0.000109,0.000109,0,9.979869,4,1,1,0,1,1289,0,5,5,3,3,1,0.503144,0,0,,0,0,1
73:binary_protocol-repair-3:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-3,73,strong_only,0,completed,1,7.7e-05,7.7e-05,0,14.360302,3,1,1,0,1,1097,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:binary_protocol-repair-3:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-3,73,strong_only,1,completed,1,0.000111,0.000111,0,13.34071,4,1,1,0,1,1295,0,5,5,3,3,1,0.452599,0,0,,0,0,1
73:geospatial-repair-1:strong_only:verify-0,validation,geospatial,geospatial-repair-1,73,strong_only,0,completed,1,0.000215,0.00021499999999999997,2.710505431213761e-20,22.299959,4,2,2,0,1,2636,0,5,5,2,2,0,0,0,unknown,,1,0,0
73:geospatial-repair-1:strong_only:verify-1,validation,geospatial,geospatial-repair-1,73,strong_only,1,completed,1,0.0001,0.0001,0,16.496375,4,1,1,0,1,1186,0,5,5,2,2,1,0.913275,0,0,,0,0,1
73:geospatial-repair-2:strong_only:verify-0,validation,geospatial,geospatial-repair-2,73,strong_only,0,completed,1,0.000189,0.00018899999999999999,2.710505431213761e-20,21.227302,4,2,2,0,1,2510,0,5,5,2,2,0,0,0,unknown,,1,0,0
73:geospatial-repair-2:strong_only:verify-1,validation,geospatial,geospatial-repair-2,73,strong_only,1,completed,1,0.000137,0.000137,0,14.854197,4,1,1,0,1,1410,0,5,5,2,2,1,0.454546,0,0,,0,0,1
73:geospatial-repair-3:strong_only:verify-0,validation,geospatial,geospatial-repair-3,73,strong_only,0,completed,1,0.000117,0.000117,0,7.909188,3,1,1,0,1,1288,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-3:strong_only:verify-1,validation,geospatial,geospatial-repair-3,73,strong_only,1,completed,1,0.000221,0.000221,0,16.704702,5,2,2,0,1,2680,0,5,5,2,2,1,0.503151,0,0,,1,0,1
101:binary_protocol-repair-1:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-1,101,strong_only,0,completed,1,0.000131,0.000131,0,11.968551,3,1,1,0,1,1416,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-1:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-1,101,strong_only,1,completed,1,0.000123,0.000123,0,14.600842,4,1,1,0,1,1369,0,5,5,3,3,1,0.502257,0,0,,0,0,0
101:binary_protocol-repair-2:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-2,101,strong_only,0,completed,1,0.000127,0.000127,0,19.289379,3,1,1,0,1,1399,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-2:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-2,101,strong_only,1,completed,1,0.000127,0.000127,0,13.240265,4,1,1,0,1,1398,0,5,5,3,3,1,0.659519,0,0,,0,0,1
101:binary_protocol-repair-3:strong_only:verify-0,validation,binary_protocol,binary_protocol-repair-3,101,strong_only,0,completed,1,8.3e-05,8.3e-05,0,8.445759,3,1,1,0,1,1133,0,5,5,3,3,0,0,0,unknown,,0,0,0
101:binary_protocol-repair-3:strong_only:verify-1,validation,binary_protocol,binary_protocol-repair-3,101,strong_only,1,completed,1,0.000112,0.000112,0,12.324818,4,1,1,0,1,1302,0,5,5,3,3,1,0.452785,0,0,,0,0,1
101:geospatial-repair-1:strong_only:verify-0,validation,geospatial,geospatial-repair-1,101,strong_only,0,completed,1,0.00012,0.00012,0,22.152634,3,1,1,0,1,1307,0,5,5,2,2,0,0,0,unknown,,0,0,1
101:geospatial-repair-1:strong_only:verify-1,validation,geospatial,geospatial-repair-1,101,strong_only,1,completed,1,0.000187,0.00018700000000000002,0,16.061875,5,2,2,0,1,2446,0,5,5,2,2,1,0.605458,0,0,,1,0,0
101:geospatial-repair-2:strong_only:verify-0,validation,geospatial,geospatial-repair-2,101,strong_only,0,completed,1,0.000186,0.000186,0,21.579751,4,2,2,0,1,2459,0,5,5,2,2,0,0,0,unknown,,1,0,0
101:geospatial-repair-2:strong_only:verify-1,validation,geospatial,geospatial-repair-2,101,strong_only,1,completed,1,0.000187,0.000187,0,24.409108,5,2,2,0,1,2462,0,5,5,2,2,1,0.503723,0,0,,1,0,0
101:geospatial-repair-3:strong_only:verify-0,validation,geospatial,geospatial-repair-3,101,strong_only,0,completed,1,8.6e-05,8.6e-05,0,7.650335,3,1,1,0,1,1107,0,5,5,2,2,0,0,0,unknown,,0,0,0
101:geospatial-repair-3:strong_only:verify-1,validation,geospatial,geospatial-repair-3,101,strong_only,1,completed,1,0.000123,0.000123,0,21.990273,4,1,1,0,1,1320,0,5,5,2,2,1,0.50356,0,0,,0,0,1
31:binary_protocol-repair-1:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-1,31,supervised_cost,0,completed,1,0.00136,0.000122,0.0012380000000000002,52.530475,3,2,2,1,0,1364,8360,5,5,3,3,0,0,0,unknown,,1,0,0
31:binary_protocol-repair-1:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-1,31,supervised_cost,1,completed,1,0.000131,0.000131,0,24.01082,4,1,1,0,1,1419,0,5,5,3,3,1,1.178743,0,0,,0,0,0
31:binary_protocol-repair-2:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-2,31,supervised_cost,0,completed,1,0.00011,0.00011,0,17.48337,3,1,1,0,1,1294,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-2:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-2,31,supervised_cost,1,completed,1,0.000128,0.000128,0,21.183418,4,1,1,0,1,1402,0,5,5,3,3,1,0.451658,0,0,,0,0,1
31:binary_protocol-repair-3:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-3,31,supervised_cost,0,completed,1,0.000111,0.000111,0,34.501959,3,1,1,0,1,1296,0,5,5,3,3,0,0,0,unknown,,0,0,1
31:binary_protocol-repair-3:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-3,31,supervised_cost,1,completed,1,0.00011,0.00011,0,17.782581,4,1,1,0,1,1288,0,5,5,3,3,1,0.451676,0,0,,0,0,1
31:geospatial-repair-1:supervised_cost:verify-0,validation,geospatial,geospatial-repair-1,31,supervised_cost,0,completed,1,9.8e-05,9.8e-05,0,15.716627,3,1,1,0,1,1175,0,5,5,2,2,0,0,0,unknown,,0,0,1
31:geospatial-repair-1:supervised_cost:verify-1,validation,geospatial,geospatial-repair-1,31,supervised_cost,1,completed,1,0.000116,0.000116,0,14.725584,4,1,1,0,1,1281,0,5,5,2,2,1,0.453172,0,0,,0,0,1
31:geospatial-repair-2:supervised_cost:verify-0,validation,geospatial,geospatial-repair-2,31,supervised_cost,0,completed,1,8.4e-05,8.4e-05,0,9.055615,3,1,1,0,1,1101,0,5,5,2,2,0,0,0,unknown,,0,0,0
31:geospatial-repair-2:supervised_cost:verify-1,validation,geospatial,geospatial-repair-2,31,supervised_cost,1,completed,1,0.000195,0.00019500000000000002,0,24.510965,5,2,2,0,1,2516,0,5,5,2,2,1,0.451682,0,0,,1,0,0
31:geospatial-repair-3:supervised_cost:verify-0,validation,geospatial,geospatial-repair-3,31,supervised_cost,0,completed,1,0.00021,0.00021,0,31.12465,4,2,2,0,1,2577,0,5,5,2,2,0,0,0,unknown,,1,0,1
31:geospatial-repair-3:supervised_cost:verify-1,validation,geospatial,geospatial-repair-3,31,supervised_cost,1,completed,1,0.000111,0.000111,0,18.124791,4,1,1,0,1,1253,0,5,5,2,2,1,0.454222,0,0,,0,0,1
47:binary_protocol-repair-1:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-1,47,supervised_cost,0,completed,1,0.000113,0.000113,0,12.955489,3,1,1,0,1,1312,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-1:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-1,47,supervised_cost,1,completed,1,0.000105,0.000105,0,26.204923,4,1,1,0,1,1266,0,5,5,3,3,1,0.452996,0,0,,0,0,0
47:binary_protocol-repair-2:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-2,47,supervised_cost,0,completed,1,0.000137,0.000137,0,15.342116,3,1,1,0,1,1457,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-2:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-2,47,supervised_cost,1,completed,1,0.000128,0.000128,0,15.015886,4,1,1,0,1,1405,0,5,5,3,3,1,0.451926,0,0,,0,0,1
47:binary_protocol-repair-3:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-3,47,supervised_cost,0,completed,1,0.000123,0.000123,0,19.920244,3,1,1,0,1,1366,0,5,5,3,3,0,0,0,unknown,,0,0,1
47:binary_protocol-repair-3:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-3,47,supervised_cost,1,completed,1,0.00011,0.00011,0,16.111914,4,1,1,0,1,1292,0,5,5,3,3,1,0.503753,0,0,,0,0,1
47:geospatial-repair-1:supervised_cost:verify-0,validation,geospatial,geospatial-repair-1,47,supervised_cost,0,completed,1,0.000206,0.000206,0,28.82736,4,2,2,0,1,2597,0,5,5,2,2,0,0,0,unknown,,1,0,0
47:geospatial-repair-1:supervised_cost:verify-1,validation,geospatial,geospatial-repair-1,47,supervised_cost,1,completed,1,0.000204,0.000204,0,27.058757,5,2,2,0,1,2558,0,5,5,2,2,1,0.553413,0,0,,1,0,0
47:geospatial-repair-2:supervised_cost:verify-0,validation,geospatial,geospatial-repair-2,47,supervised_cost,0,completed,1,0.000119,0.000119,0,12.678222,3,1,1,0,1,1302,0,5,5,2,2,0,0,0,unknown,,0,0,0
47:geospatial-repair-2:supervised_cost:verify-1,validation,geospatial,geospatial-repair-2,47,supervised_cost,1,completed,1,0.000178,0.000178,0,17.321586,5,2,2,0,1,2458,0,5,5,2,2,1,0.454012,0,0,,1,0,0
47:geospatial-repair-3:supervised_cost:verify-0,validation,geospatial,geospatial-repair-3,47,supervised_cost,0,completed,1,0.000136,0.000136,0,16.717492,3,1,1,0,1,1398,0,5,5,2,2,0,0,0,unknown,,0,0,1
47:geospatial-repair-3:supervised_cost:verify-1,validation,geospatial,geospatial-repair-3,47,supervised_cost,1,completed,1,0.000113,0.00011300000000000001,0,17.202248,5,2,2,0,1,1865,0,5,5,2,2,1,0.451739,0,0,,1,0,0
73:binary_protocol-repair-1:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-1,73,supervised_cost,0,completed,1,0.000126,0.000126,0,14.969114,3,1,1,0,1,1389,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:binary_protocol-repair-1:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-1,73,supervised_cost,1,completed,1,0.000121,0.000121,0,9.263455,4,1,1,0,1,1361,0,5,5,3,3,1,0.502854,0,0,,0,0,0
73:binary_protocol-repair-2:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-2,73,supervised_cost,0,completed,1,0.000108,0.000108,0,9.307615,3,1,1,0,1,1282,0,5,5,3,3,0,0,0,unknown,,0,0,0
73:binary_protocol-repair-2:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-2,73,supervised_cost,1,completed,1,0.000138,0.000138,0,10.871924,4,1,1,0,1,1462,0,5,5,3,3,1,0.50367,0,0,,0,0,1
73:binary_protocol-repair-3:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-3,73,supervised_cost,0,completed,1,0.000134,0.000134,0,15.012117,3,1,1,0,1,1433,0,5,5,3,3,0,0,0,unknown,,0,0,1
73:binary_protocol-repair-3:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-3,73,supervised_cost,1,completed,1,0.00012,0.00012,0,13.293841,4,1,1,0,1,1346,0,5,5,3,3,1,0.50554,0,0,,0,0,1
73:geospatial-repair-1:supervised_cost:verify-0,validation,geospatial,geospatial-repair-1,73,supervised_cost,0,completed,1,0.000138,0.000138,0,14.250153,3,1,1,0,1,1410,0,5,5,2,2,0,0,0,unknown,,0,0,1
73:geospatial-repair-1:supervised_cost:verify-1,validation,geospatial,geospatial-repair-1,73,supervised_cost,1,completed,1,0.000206,0.00020600000000000002,0,19.434413,5,2,2,0,1,2571,0,5,5,2,2,1,0.452327,0,0,,1,0,0
73:geospatial-repair-2:supervised_cost:verify-0,validation,geospatial,geospatial-repair-2,73,supervised_cost,0,completed,1,0.000188,0.00018800000000000002,0,26.120545,4,2,2,0,1,2459,0,5,5,2,2,0,0,0,unknown,,1,0,0
73:geospatial-repair-2:supervised_cost:verify-1,validation,geospatial,geospatial-repair-2,73,supervised_cost,1,completed,1,8.2e-05,8.2e-05,0,10.869879,4,1,1,0,1,1090,0,5,5,2,2,1,0.660961,0,0,,0,0,0
73:geospatial-repair-3:supervised_cost:verify-0,validation,geospatial,geospatial-repair-3,73,supervised_cost,0,completed,1,0.000206,0.000206,0,20.574726,4,2,2,0,1,2462,0,5,5,2,2,0,0,0,unknown,,1,0,0
73:geospatial-repair-3:supervised_cost:verify-1,validation,geospatial,geospatial-repair-3,73,supervised_cost,1,completed,1,0.000198,0.000198,0,18.853747,5,2,2,0,1,2411,0,5,5,2,2,1,0.554022,0,0,,1,0,0
101:binary_protocol-repair-1:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-1,101,supervised_cost,0,completed,1,0.000132,0.000132,0,10.954211,3,1,1,0,1,1423,0,5,5,3,3,0,0,0,unknown,,0,0,0
101:binary_protocol-repair-1:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-1,101,supervised_cost,1,completed,1,0.000128,0.000128,0,15.481589,4,1,1,0,1,1399,0,5,5,3,3,1,0.451682,0,0,,0,0,0
101:binary_protocol-repair-2:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-2,101,supervised_cost,0,completed,1,0.000105,0.000105,0,12.917019,3,1,1,0,1,1268,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-2:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-2,101,supervised_cost,1,completed,1,0.000105,0.000105,0,10.432308,4,1,1,0,1,1269,0,5,5,3,3,1,0.45202,0,0,,0,0,1
101:binary_protocol-repair-3:supervised_cost:verify-0,validation,binary_protocol,binary_protocol-repair-3,101,supervised_cost,0,completed,1,0.000115,0.000115,0,12.137177,3,1,1,0,1,1321,0,5,5,3,3,0,0,0,unknown,,0,0,1
101:binary_protocol-repair-3:supervised_cost:verify-1,validation,binary_protocol,binary_protocol-repair-3,101,supervised_cost,1,completed,1,0.000113,0.000113,0,11.098875,4,1,1,0,1,1305,0,5,5,3,3,1,0.452437,0,0,,0,0,1
101:geospatial-repair-1:supervised_cost:verify-0,validation,geospatial,geospatial-repair-1,101,supervised_cost,0,completed,1,0.000177,0.00017700000000000002,0,19.250007,4,2,2,0,1,2366,0,5,5,2,2,0,0,0,unknown,,1,0,0
101:geospatial-repair-1:supervised_cost:verify-1,validation,geospatial,geospatial-repair-1,101,supervised_cost,1,completed,1,0.000129,0.000129,0,22.007466,4,1,1,0,1,1359,0,5,5,2,2,1,0.502925,0,0,,0,0,1
101:geospatial-repair-2:supervised_cost:verify-0,validation,geospatial,geospatial-repair-2,101,supervised_cost,0,completed,1,0.000136,0.000136,0,15.888764,3,1,1,0,1,1405,0,5,5,2,2,0,0,0,unknown,,0,0,1
101:geospatial-repair-2:supervised_cost:verify-1,validation,geospatial,geospatial-repair-2,101,supervised_cost,1,completed,1,0.000189,0.00018899999999999999,2.710505431213761e-20,21.251024,5,2,2,0,1,2482,0,5,5,2,2,1,0.452557,0,0,,1,0,0
101:geospatial-repair-3:supervised_cost:verify-0,validation,geospatial,geospatial-repair-3,101,supervised_cost,0,completed,1,0.000247,0.00024700000000000004,0,33.797554,4,2,2,0,1,2839,0,5,5,2,2,0,0,0,unknown,,1,0,1
